abundance,gdppc,location_id,year,temp_avg,precip_avg,state
1066,34056.48828125,890,1991,8.21882629394534,154.23899230957,41
1001,40480.37890625,890,1997,8.86524963378909,156.512005615234,41
170,46488.109375,890,2006,8.32449951171877,161.369976806641,41
8,46331.24609375,890,2007,8.38016662597659,160.510983276367,41
3,44205.3046875,890,2009,8.40166625976565,157.746978759766,41
442,34056.48828125,891,1991,8.21882629394534,164.15299987793,41
195,39329.765625,891,1996,8.99758300781252,165.106002807617,41
587,40480.37890625,891,1997,8.86524963378909,167.314001464844,41
110,41172.265625,891,1998,8.73916625976565,169.314996337891,41
2,42577.4140625,891,1999,8.76141662597659,170.82399597168,41
6,43555.58984375,891,2000,8.65750122070315,171.4169921875,41
572,43144.53515625,891,2001,8.5545837402344,172.072985839844,41
9,43856.6328125,891,2002,8.42683410644534,171.947982788086,41
2,44716.65234375,891,2003,8.4973327636719,173.507983398438,41
5,45319.7421875,891,2004,8.46275024414065,175.680987548828,41
6,45660.37109375,891,2005,8.34983520507815,175.666986083984,41
560,46488.109375,891,2006,8.32449951171877,175.528982543945,41
135,34448.69140625,892,1992,7.96483154296877,164.792004394531,41
126,40480.37890625,892,1997,8.3404968261719,167.314001464844,41
123,43856.6328125,892,2002,7.97724914550784,171.947982788086,41
133,46331.24609375,892,2007,8.27108154296877,174.667984008789,41
109,34448.69140625,893,1992,7.96483154296877,164.792004394531,41
100,40480.37890625,893,1997,8.3404968261719,167.314001464844,41
99,43856.6328125,893,2002,7.97724914550784,171.947982788086,41
99,46331.24609375,893,2007,8.27108154296877,174.667984008789,41
166,34448.69140625,894,1992,7.96483154296877,164.792004394531,41
156,40480.37890625,894,1997,8.3404968261719,167.314001464844,41
152,43856.6328125,894,2002,7.97724914550784,171.947982788086,41
151,46331.24609375,894,2007,8.27108154296877,174.667984008789,41
2,34269.8359375,896,1990,7.64166564941409,164.021990966797,41
229,34448.69140625,896,1992,7.96483154296877,164.792004394531,41
221,41172.265625,896,1998,8.34483032226565,169.314996337891,41
212,44716.65234375,896,2003,8.15191650390627,173.507983398438,41
201,44205.3046875,896,2009,8.26208190917971,171.298989868164,41
695,34269.8359375,897,1990,7.64166564941409,164.021990966797,41
6,34056.48828125,897,1991,7.69383239746096,164.15299987793,41
13,34448.69140625,897,1992,7.96483154296877,164.792004394531,41
5,35518.76953125,897,1993,8.03782958984377,163.77600402832,41
3,36995.8828125,897,1994,8.22599792480471,163.585000610352,41
12,38211.609375,897,1995,8.5328308105469,165.45,41
683,39329.765625,897,1996,8.51374816894534,165.106002807617,41
10,40480.37890625,897,1997,8.3404968261719,167.314001464844,41
7,41172.265625,897,1998,8.34483032226565,169.314996337891,41
11,42577.4140625,897,1999,8.28766174316409,170.82399597168,41
10,43555.58984375,897,2000,8.1779968261719,171.4169921875,41
3,43144.53515625,897,2001,8.10908203125002,172.072985839844,41
643,43856.6328125,897,2002,7.97724914550784,171.947982788086,41
9,44716.65234375,897,2003,8.15191650390627,173.507983398438,41
16,45319.7421875,897,2004,8.20508117675784,175.680987548828,41
5,45660.37109375,897,2005,8.1765808105469,175.666986083984,41
7,46488.109375,897,2006,8.17608032226565,175.528982543945,41
11,46331.24609375,897,2007,8.27108154296877,174.667984008789,41
621,44205.3046875,897,2009,8.26208190917971,171.298989868164,41
1,34269.8359375,898,1990,7.64166564941409,164.021990966797,41
1,34056.48828125,898,1991,7.69383239746096,164.15299987793,41
286,36995.8828125,898,1994,8.22599792480471,163.585000610352,41
293,43555.58984375,898,2000,8.1779968261719,171.4169921875,41
273,46488.109375,898,2006,8.17608032226565,175.528982543945,41
42,34269.8359375,899,1990,7.64166564941409,164.021990966797,41
31,34056.48828125,899,1991,7.69383239746096,164.15299987793,41
34,34448.69140625,899,1992,7.96483154296877,164.792004394531,41
22,35518.76953125,899,1993,8.03782958984377,163.77600402832,41
2656,36995.8828125,899,1994,8.22599792480471,163.585000610352,41
12,38211.609375,899,1995,8.5328308105469,165.45,41
81,39329.765625,899,1996,8.51374816894534,165.106002807617,41
25,40480.37890625,899,1997,8.3404968261719,167.314001464844,41
31,41172.265625,899,1998,8.34483032226565,169.314996337891,41
66,42577.4140625,899,1999,8.28766174316409,170.82399597168,41
2443,43555.58984375,899,2000,8.1779968261719,171.4169921875,41
36,43144.53515625,899,2001,8.10908203125002,172.072985839844,41
18,43856.6328125,899,2002,7.97724914550784,171.947982788086,41
10,44716.65234375,899,2003,8.15191650390627,173.507983398438,41
28,45319.7421875,899,2004,8.20508117675784,175.680987548828,41
10,45660.37109375,899,2005,8.1765808105469,175.666986083984,41
2316,46488.109375,899,2006,8.17608032226565,175.528982543945,41
6,34269.8359375,900,1990,7.64166564941409,164.021990966797,41
175,34056.48828125,900,1991,7.69383239746096,164.15299987793,41
175,40480.37890625,900,1997,8.3404968261719,167.314001464844,41
181,44716.65234375,900,2003,8.15191650390627,173.507983398438,41
181,44205.3046875,900,2009,8.26208190917971,171.298989868164,41
14,34269.8359375,901,1990,7.64166564941409,164.021990966797,41
1,34056.48828125,901,1991,7.69383239746096,164.15299987793,41
446,34448.69140625,901,1992,7.96483154296877,164.792004394531,41
455,41172.265625,901,1998,8.34483032226565,169.314996337891,41
435,45319.7421875,901,2004,8.20508117675784,175.680987548828,41
476,44205.3046875,901,2009,8.26208190917971,171.298989868164,41
8,34269.8359375,902,1990,7.64166564941409,164.021990966797,41
111,34448.69140625,902,1992,7.96483154296877,164.792004394531,41
108,41172.265625,902,1998,8.34483032226565,169.314996337891,41
99,45319.7421875,902,2004,8.20508117675784,175.680987548828,41
91,44205.3046875,902,2009,8.26208190917971,171.298989868164,41
4,34269.8359375,903,1990,7.64166564941409,164.021990966797,41
157,35518.76953125,903,1993,8.03782958984377,163.77600402832,41
162,42577.4140625,903,1999,8.28766174316409,170.82399597168,41
151,45660.37109375,903,2005,8.1765808105469,175.666986083984,41
151,44205.3046875,903,2009,8.26208190917971,171.298989868164,41
98,34269.8359375,904,1990,7.64166564941409,164.021990966797,41
1,34056.48828125,904,1991,7.69383239746096,164.15299987793,41
101,39329.765625,904,1996,8.51374816894534,165.106002807617,41
105,43856.6328125,904,2002,7.97724914550784,171.947982788086,41
103,46331.24609375,904,2007,8.27108154296877,174.667984008789,41
3,34269.8359375,906,1990,7.64166564941409,164.021990966797,41
7,34448.69140625,906,1992,7.96483154296877,164.792004394531,41
1,35518.76953125,906,1993,8.03782958984377,163.77600402832,41
6,36995.8828125,906,1994,8.22599792480471,163.585000610352,41
735,38211.609375,906,1995,8.5328308105469,165.45,41
14,39329.765625,906,1996,8.51374816894534,165.106002807617,41
6,40480.37890625,906,1997,8.3404968261719,167.314001464844,41
8,41172.265625,906,1998,8.34483032226565,169.314996337891,41
12,42577.4140625,906,1999,8.28766174316409,170.82399597168,41
9,43555.58984375,906,2000,8.1779968261719,171.4169921875,41
709,43144.53515625,906,2001,8.10908203125002,172.072985839844,41
3,43856.6328125,906,2002,7.97724914550784,171.947982788086,41
1,44716.65234375,906,2003,8.15191650390627,173.507983398438,41
1,45319.7421875,906,2004,8.20508117675784,175.680987548828,41
4,45660.37109375,906,2005,8.1765808105469,175.666986083984,41
4,46488.109375,906,2006,8.17608032226565,175.528982543945,41
822,46331.24609375,906,2007,8.27108154296877,174.667984008789,41
5,45923.1875,906,2008,8.21458129882815,172.764987182617,41
4,44205.3046875,906,2009,8.26208190917971,171.298989868164,41
5,44760.3046875,906,2010,8.30749816894534,171.222991943359,41
37,34269.8359375,907,1990,7.64166564941409,164.021990966797,41
30,34056.48828125,907,1991,7.69383239746096,164.15299987793,41
53,34448.69140625,907,1992,7.96483154296877,164.792004394531,41
21,35518.76953125,907,1993,8.03782958984377,163.77600402832,41
2862,36995.8828125,907,1994,8.22599792480471,163.585000610352,41
20,38211.609375,907,1995,8.5328308105469,165.45,41
78,39329.765625,907,1996,8.51374816894534,165.106002807617,41
29,40480.37890625,907,1997,8.3404968261719,167.314001464844,41
29,41172.265625,907,1998,8.34483032226565,169.314996337891,41
19,42577.4140625,907,1999,8.28766174316409,170.82399597168,41
2731,43555.58984375,907,2000,8.1779968261719,171.4169921875,41
22,43144.53515625,907,2001,8.10908203125002,172.072985839844,41
26,43856.6328125,907,2002,7.97724914550784,171.947982788086,41
30,44716.65234375,907,2003,8.15191650390627,173.507983398438,41
39,45319.7421875,907,2004,8.20508117675784,175.680987548828,41
19,45660.37109375,907,2005,8.1765808105469,175.666986083984,41
2613,46488.109375,907,2006,8.17608032226565,175.528982543945,41
22,46331.24609375,907,2007,8.27108154296877,174.667984008789,41
36,34269.8359375,908,1990,7.64166564941409,164.021990966797,41
5,34056.48828125,908,1991,7.69383239746096,164.15299987793,41
15,34448.69140625,908,1992,7.96483154296877,164.792004394531,41
313,35518.76953125,908,1993,8.03782958984377,163.77600402832,41
317,42577.4140625,908,1999,8.28766174316409,170.82399597168,41
312,45660.37109375,908,2005,8.1765808105469,175.666986083984,41
313,44205.3046875,908,2009,8.26208190917971,171.298989868164,41
11,34269.8359375,910,1990,7.64166564941409,164.021990966797,41
119,34448.69140625,910,1992,7.96483154296877,164.792004394531,41
121,41172.265625,910,1998,8.34483032226565,169.314996337891,41
117,45319.7421875,910,2004,8.20508117675784,175.680987548828,41
110,44205.3046875,910,2009,8.26208190917971,171.298989868164,41
9,34269.8359375,911,1990,7.64166564941409,164.021990966797,41
495,35518.76953125,911,1993,8.03782958984377,163.77600402832,41
501,42577.4140625,911,1999,8.28766174316409,170.82399597168,41
498,45660.37109375,911,2005,8.1765808105469,175.666986083984,41
477,44205.3046875,911,2009,8.26208190917971,171.298989868164,41
81,34269.8359375,912,1990,7.64166564941409,164.021990966797,41
82,39329.765625,912,1996,8.51374816894534,165.106002807617,41
78,43856.6328125,912,2002,7.97724914550784,171.947982788086,41
77,46331.24609375,912,2007,8.27108154296877,174.667984008789,41
2,34269.8359375,913,1990,7.64166564941409,164.021990966797,41
268,35518.76953125,913,1993,8.03782958984377,163.77600402832,41
278,42577.4140625,913,1999,8.28766174316409,170.82399597168,41
294,45660.37109375,913,2005,8.1765808105469,175.666986083984,41
301,44205.3046875,913,2009,8.26208190917971,171.298989868164,41
57,34056.48828125,914,1991,7.69383239746096,164.15299987793,41
59,40480.37890625,914,1997,8.3404968261719,167.314001464844,41
57,44716.65234375,914,2003,8.15191650390627,173.507983398438,41
62,44205.3046875,914,2009,8.26208190917971,171.298989868164,41
1631,34269.8359375,915,1990,7.64166564941409,164.021990966797,41
16,34056.48828125,915,1991,7.69383239746096,164.15299987793,41
39,34448.69140625,915,1992,7.96483154296877,164.792004394531,41
18,35518.76953125,915,1993,8.03782958984377,163.77600402832,41
27,36995.8828125,915,1994,8.22599792480471,163.585000610352,41
36,38211.609375,915,1995,8.5328308105469,165.45,41
1548,39329.765625,915,1996,8.51374816894534,165.106002807617,41
142,40480.37890625,915,1997,8.3404968261719,167.314001464844,41
47,41172.265625,915,1998,8.34483032226565,169.314996337891,41
84,42577.4140625,915,1999,8.28766174316409,170.82399597168,41
79,43555.58984375,915,2000,8.1779968261719,171.4169921875,41
35,43144.53515625,915,2001,8.10908203125002,172.072985839844,41
995,43856.6328125,915,2002,7.97724914550784,171.947982788086,41
19,44716.65234375,915,2003,8.15191650390627,173.507983398438,41
16,45319.7421875,915,2004,8.20508117675784,175.680987548828,41
26,45660.37109375,915,2005,8.1765808105469,175.666986083984,41
26,46488.109375,915,2006,8.17608032226565,175.528982543945,41
30,46331.24609375,915,2007,8.27108154296877,174.667984008789,41
933,45923.1875,915,2008,8.21458129882815,172.764987182617,41
12,44205.3046875,915,2009,8.26208190917971,171.298989868164,41
6,44760.3046875,915,2010,8.30749816894534,171.222991943359,41
4,34269.8359375,916,1990,7.64166564941409,164.021990966797,41
266,38211.609375,916,1995,8.5328308105469,165.45,41
268,43144.53515625,916,2001,8.10908203125002,172.072985839844,41
262,46488.109375,916,2006,8.17608032226565,175.528982543945,41
3,34269.8359375,917,1990,7.64166564941409,164.021990966797,41
1,34056.48828125,917,1991,7.69383239746096,164.15299987793,41
277,38211.609375,917,1995,8.5328308105469,165.45,41
283,43144.53515625,917,2001,8.10908203125002,172.072985839844,41
274,46488.109375,917,2006,8.17608032226565,175.528982543945,41
2,34269.8359375,918,1990,7.64166564941409,164.021990966797,41
177,34056.48828125,918,1991,7.69383239746096,164.15299987793,41
177,40480.37890625,918,1997,8.3404968261719,167.314001464844,41
160,44716.65234375,918,2003,8.15191650390627,173.507983398438,41
157,44205.3046875,918,2009,8.26208190917971,171.298989868164,41
9,34269.8359375,919,1990,7.64166564941409,164.021990966797,41
150,36995.8828125,919,1994,8.22599792480471,163.585000610352,41
179,43555.58984375,919,2000,8.1779968261719,171.4169921875,41
172,46488.109375,919,2006,8.17608032226565,175.528982543945,41
1,34269.8359375,920,1990,7.64166564941409,164.021990966797,41
277,36995.8828125,920,1994,8.22599792480471,163.585000610352,41
274,43555.58984375,920,2000,8.1779968261719,171.4169921875,41
264,46488.109375,920,2006,8.17608032226565,175.528982543945,41
1,34269.8359375,921,1990,7.64166564941409,164.021990966797,41
83,34448.69140625,921,1992,7.96483154296877,164.792004394531,41
89,41172.265625,921,1998,8.34483032226565,169.314996337891,41
90,45319.7421875,921,2004,8.20508117675784,175.680987548828,41
92,44205.3046875,921,2009,8.26208190917971,171.298989868164,41
2,34269.8359375,922,1990,7.64166564941409,164.021990966797,41
128,36995.8828125,922,1994,8.22599792480471,163.585000610352,41
125,43555.58984375,922,2000,8.1779968261719,171.4169921875,41
106,46488.109375,922,2006,8.17608032226565,175.528982543945,41
11,34269.8359375,923,1990,7.64166564941409,164.021990966797,41
2,34056.48828125,923,1991,7.69383239746096,164.15299987793,41
12,34448.69140625,923,1992,7.96483154296877,164.792004394531,41
583,35518.76953125,923,1993,8.03782958984377,163.77600402832,41
612,42577.4140625,923,1999,8.28766174316409,170.82399597168,41
621,45660.37109375,923,2005,8.1765808105469,175.666986083984,41
616,44205.3046875,923,2009,8.26208190917971,171.298989868164,41
14,34269.8359375,924,1990,7.64166564941409,164.021990966797,41
2,34056.48828125,924,1991,7.69383239746096,164.15299987793,41
385,36995.8828125,924,1994,8.22599792480471,163.585000610352,41
401,43555.58984375,924,2000,8.1779968261719,171.4169921875,41
382,45660.37109375,924,2005,8.1765808105469,175.666986083984,41
386,44205.3046875,924,2009,8.26208190917971,171.298989868164,41
581,34448.69140625,925,1992,7.96483154296877,164.792004394531,41
633,41172.265625,925,1998,8.34483032226565,169.314996337891,41
669,45319.7421875,925,2004,8.20508117675784,175.680987548828,41
709,44205.3046875,925,2009,8.26208190917971,171.298989868164,41
5,34269.8359375,926,1990,7.64166564941409,164.021990966797,41
1,34056.48828125,926,1991,7.69383239746096,164.15299987793,41
367,38211.609375,926,1995,8.5328308105469,165.45,41
357,43144.53515625,926,2001,8.10908203125002,172.072985839844,41
340,46488.109375,926,2006,8.17608032226565,175.528982543945,41
5,34269.8359375,928,1990,7.64166564941409,164.021990966797,41
6,34056.48828125,928,1991,7.69383239746096,164.15299987793,41
783,36995.8828125,928,1994,8.22599792480471,163.585000610352,41
816,43555.58984375,928,2000,8.1779968261719,171.4169921875,41
802,45660.37109375,928,2005,8.1765808105469,175.666986083984,41
812,44205.3046875,928,2009,8.26208190917971,171.298989868164,41
220,34269.8359375,929,1990,7.64166564941409,164.021990966797,41
218,39329.765625,929,1996,8.51374816894534,165.106002807617,41
199,43856.6328125,929,2002,7.97724914550784,171.947982788086,41
202,46331.24609375,929,2007,8.27108154296877,174.667984008789,41
13,34269.8359375,930,1990,7.64166564941409,164.021990966797,41
8,34056.48828125,930,1991,7.69383239746096,164.15299987793,41
648,35518.76953125,930,1993,8.03782958984377,163.77600402832,41
693,42577.4140625,930,1999,8.28766174316409,170.82399597168,41
708,45660.37109375,930,2005,8.1765808105469,175.666986083984,41
696,44205.3046875,930,2009,8.26208190917971,171.298989868164,41
496,34448.69140625,931,1992,7.96483154296877,164.792004394531,41
418,41172.265625,931,1998,8.34483032226565,169.314996337891,41
317,43856.6328125,931,2002,7.97724914550784,171.947982788086,41
304,46488.109375,931,2006,8.17608032226565,175.528982543945,41
1,34269.8359375,932,1990,7.64166564941409,164.021990966797,41
94,34056.48828125,932,1991,7.69383239746096,164.15299987793,41
95,41172.265625,932,1998,8.34483032226565,169.314996337891,41
90,44716.65234375,932,2003,8.15191650390627,173.507983398438,41
78,44205.3046875,932,2009,8.26208190917971,171.298989868164,41
495,34269.8359375,933,1990,7.64166564941409,164.021990966797,41
2,34056.48828125,933,1991,7.69383239746096,164.15299987793,41
553,39329.765625,933,1996,8.51374816894534,165.106002807617,41
553,43856.6328125,933,2002,7.97724914550784,171.947982788086,41
592,46488.109375,933,2006,8.17608032226565,175.528982543945,41
169,34448.69140625,934,1992,7.96483154296877,164.792004394531,41
174,41172.265625,934,1998,8.34483032226565,169.314996337891,41
173,43856.6328125,934,2002,7.97724914550784,171.947982788086,41
205,46331.24609375,934,2007,8.27108154296877,174.667984008789,41
35,34269.8359375,935,1990,7.64166564941409,164.021990966797,41
1269,34056.48828125,935,1991,7.69383239746096,164.15299987793,41
24,34448.69140625,935,1992,7.96483154296877,164.792004394531,41
16,35518.76953125,935,1993,8.03782958984377,163.77600402832,41
22,36995.8828125,935,1994,8.22599792480471,163.585000610352,41
13,38211.609375,935,1995,8.5328308105469,165.45,41
50,39329.765625,935,1996,8.51374816894534,165.106002807617,41
1387,40480.37890625,935,1997,8.3404968261719,167.314001464844,41
244,44716.65234375,935,2003,8.15191650390627,173.507983398438,41
247,44205.3046875,935,2009,8.26208190917971,171.298989868164,41
209,34056.48828125,936,1991,7.69383239746096,164.15299987793,41
202,39329.765625,936,1996,8.51374816894534,165.106002807617,41
96,43144.53515625,936,2001,8.10908203125002,172.072985839844,41
48,44716.65234375,936,2003,8.15191650390627,173.507983398438,41
35,45319.7421875,936,2004,8.20508117675784,175.680987548828,41
2,45660.37109375,936,2005,8.1765808105469,175.666986083984,41
8,34269.8359375,937,1990,7.64166564941409,164.021990966797,41
1730,34056.48828125,937,1991,7.69383239746096,164.15299987793,41
2,34448.69140625,937,1992,7.96483154296877,164.792004394531,41
5,35518.76953125,937,1993,8.03782958984377,163.77600402832,41
5,36995.8828125,937,1994,8.22599792480471,163.585000610352,41
8,38211.609375,937,1995,8.5328308105469,165.45,41
1940,39329.765625,937,1996,8.51374816894534,165.106002807617,41
2133,43144.53515625,937,2001,8.10908203125002,172.072985839844,41
2200,46488.109375,937,2006,8.17608032226565,175.528982543945,41
31,34269.8359375,939,1990,7.64166564941409,164.021990966797,41
391,38211.609375,939,1995,8.5328308105469,165.45,41
408,43144.53515625,939,2001,8.10908203125002,172.072985839844,41
418,46331.24609375,939,2007,8.27108154296877,174.667984008789,41
3,34269.8359375,940,1990,7.64166564941409,164.021990966797,41
409,38211.609375,940,1995,8.5328308105469,165.45,41
393,43144.53515625,940,2001,8.10908203125002,172.072985839844,41
388,46488.109375,940,2006,8.17608032226565,175.528982543945,41
101,36995.8828125,941,1994,10.1788299560547,199.549990844727,41
97,42577.4140625,941,1999,10.302914428711,204.567993164063,41
95,45319.7421875,941,2004,10.3039184570313,206.504000854492,41
93,44205.3046875,941,2009,10.1581695556641,202.696005249023,41
105,36995.8828125,942,1994,10.1788299560547,199.549990844727,41
98,42577.4140625,942,1999,10.302914428711,204.567993164063,41
95,45319.7421875,942,2004,10.3039184570313,206.504000854492,41
95,44205.3046875,942,2009,10.1581695556641,202.696005249023,41
234,39329.765625,943,1996,10.3353302001953,200.781991577148,41
178,43144.53515625,943,2001,10.1686645507813,204.160995483398,41
166,46488.109375,943,2006,10.2535858154297,205.456011962891,41
126,39329.765625,944,1996,10.3353302001953,200.781991577148,41
112,43144.53515625,944,2001,10.1686645507813,204.160995483398,41
102,46488.109375,944,2006,10.2535858154297,205.456011962891,41
194,39329.765625,945,1996,10.3353302001953,200.781991577148,41
156,43144.53515625,945,2001,10.1686645507813,204.160995483398,41
151,46488.109375,945,2006,10.2535858154297,205.456011962891,41
336,39329.765625,946,1996,10.3353302001953,200.781991577148,41
282,43144.53515625,946,2001,10.1686645507813,204.160995483398,41
245,46488.109375,946,2006,10.2535858154297,205.456011962891,41
273,39329.765625,947,1996,10.3353302001953,200.781991577148,41
206,43144.53515625,947,2001,10.1686645507813,204.160995483398,41
184,46488.109375,947,2006,10.2535858154297,205.456011962891,41
134,36995.8828125,948,1994,10.1788299560547,199.549990844727,41
130,42577.4140625,948,1999,10.302914428711,204.567993164063,41
128,45319.7421875,948,2004,10.3039184570313,206.504000854492,41
126,44205.3046875,948,2009,10.1581695556641,202.696005249023,41
262,35518.76953125,949,1993,10.0810821533203,199.934985351563,41
320,41172.265625,949,1998,10.2978302001953,203.569000244141,41
507,44716.65234375,949,2003,10.2285827636719,204.733999633789,41
657,45923.1875,949,2008,10.1510864257813,203.690005493164,41
133,35518.76953125,950,1993,10.0810821533203,199.934985351563,41
137,41172.265625,950,1998,10.2978302001953,203.569000244141,41
147,44716.65234375,950,2003,10.2285827636719,204.733999633789,41
165,45923.1875,950,2008,10.1510864257813,203.690005493164,41
368,35518.76953125,951,1993,10.0810821533203,199.934985351563,41
363,41172.265625,951,1998,10.2978302001953,203.569000244141,41
355,44716.65234375,951,2003,10.2285827636719,204.733999633789,41
335,45923.1875,951,2008,10.1510864257813,203.690005493164,41
433,35518.76953125,952,1993,10.0810821533203,199.934985351563,41
434,41172.265625,952,1998,10.2978302001953,203.569000244141,41
404,44716.65234375,952,2003,10.2285827636719,204.733999633789,41
351,45923.1875,952,2008,10.1510864257813,203.690005493164,41
453,45660.37109375,953,2005,10.2455017089844,206.031008911133,41
455,45923.1875,953,2008,10.1510864257813,203.690005493164,41
270,35518.76953125,954,1993,10.0810821533203,199.934985351563,41
302,41172.265625,954,1998,10.2978302001953,203.569000244141,41
445,44716.65234375,954,2003,10.2285827636719,204.733999633789,41
527,45923.1875,954,2008,10.1510864257813,203.690005493164,41
495,35518.76953125,956,1993,10.0810821533203,199.934985351563,41
525,41172.265625,956,1998,10.2978302001953,203.569000244141,41
610,44716.65234375,956,2003,10.2285827636719,204.733999633789,41
588,45923.1875,956,2008,10.1510864257813,203.690005493164,41
273,35518.76953125,957,1993,10.0810821533203,199.934985351563,41
339,41172.265625,957,1998,10.2978302001953,203.569000244141,41
371,44716.65234375,957,2003,10.2285827636719,204.733999633789,41
447,45923.1875,957,2008,10.1510864257813,203.690005493164,41
469,35518.76953125,958,1993,10.0810821533203,199.934985351563,41
471,41172.265625,958,1998,10.2978302001953,203.569000244141,41
453,44716.65234375,958,2003,10.2285827636719,204.733999633789,41
426,45923.1875,958,2008,10.1510864257813,203.690005493164,41
235,36995.8828125,962,1994,8.22599792480471,163.585000610352,41
253,42577.4140625,962,1999,8.28766174316409,170.82399597168,41
261,45660.37109375,962,2005,8.1765808105469,175.666986083984,41
234,36995.8828125,963,1994,8.22599792480471,163.585000610352,41
238,42577.4140625,963,1999,8.28766174316409,170.82399597168,41
253,45660.37109375,963,2005,8.1765808105469,175.666986083984,41
291,36995.8828125,964,1994,8.22599792480471,163.585000610352,41
287,42577.4140625,964,1999,8.28766174316409,170.82399597168,41
281,45660.37109375,964,2005,8.1765808105469,175.666986083984,41
2,44716.65234375,965,2003,8.15191650390627,173.507983398438,41
1241,34056.48828125,968,1991,7.69383239746096,164.15299987793,41
1166,39329.765625,968,1996,8.51374816894534,165.106002807617,41
1066,43144.53515625,968,2001,8.10908203125002,172.072985839844,41
1061,46488.109375,968,2006,8.17608032226565,175.528982543945,41
849,37954.6640625,969,1991,7.41424865722659,164.15299987793,53
452,37954.6640625,970,1991,7.41424865722659,164.15299987793,53
390,43566.82421875,970,1997,8.1312438964844,167.314001464844,53
323,48625.73046875,970,2001,8.00691223144534,172.072985839844,53
297,53003.359375,970,2006,7.96300048828127,175.528982543945,53
215,40067.9765625,971,1994,7.90108337402346,163.585000610352,53
217,48101.31640625,971,1999,8.18732910156252,170.82399597168,53
213,51545.66015625,971,2004,7.99399719238284,175.680987548828,53
204,52144.7421875,971,2009,7.78783264160159,171.298989868164,53
187,40067.9765625,972,1994,7.90108337402346,163.585000610352,53
193,48101.31640625,972,1999,8.18732910156252,170.82399597168,53
190,51545.66015625,972,2004,7.99399719238284,175.680987548828,53
190,52144.7421875,972,2009,7.78783264160159,171.298989868164,53
1017,37954.6640625,973,1991,7.41424865722659,164.15299987793,53
1005,45611.390625,973,1998,8.22624511718752,169.314996337891,53
1042,51545.66015625,973,2004,7.99399719238284,175.680987548828,53
1047,52144.7421875,973,2009,7.78783264160159,171.298989868164,53
3798,37954.6640625,974,1991,7.41424865722659,164.15299987793,53
3720,45611.390625,974,1998,8.22624511718752,169.314996337891,53
3662,51545.66015625,974,2004,7.99399719238284,175.680987548828,53
3638,52144.7421875,974,2009,7.78783264160159,171.298989868164,53
120,40067.9765625,975,1994,7.90108337402346,163.585000610352,53
124,48101.31640625,975,1999,8.18732910156252,170.82399597168,53
163,51545.66015625,975,2004,7.99399719238284,175.680987548828,53
172,52144.7421875,975,2009,7.78783264160159,171.298989868164,53
486,37954.6640625,976,1991,7.41424865722659,164.15299987793,53
440,43566.82421875,976,1997,8.1312438964844,167.314001464844,53
350,48625.73046875,976,2001,8.00691223144534,172.072985839844,53
323,53003.359375,976,2006,7.96300048828127,175.528982543945,53
673,37954.6640625,977,1991,7.41424865722659,164.15299987793,53
642,40326.46484375,977,1995,8.23358154296877,165.45,53
1035,40067.9765625,978,1994,7.90108337402346,163.585000610352,53
1056,48101.31640625,978,1999,8.18732910156252,170.82399597168,53
1082,53003.359375,978,2006,7.96300048828127,175.528982543945,53
1096,40067.9765625,979,1994,7.90108337402346,163.585000610352,53
431,41861.6640625,979,1996,8.17832946777346,165.106002807617,53
1475,48101.31640625,979,1999,8.18732910156252,170.82399597168,53
1483,53003.359375,979,2006,7.96300048828127,175.528982543945,53
134,40067.9765625,981,1994,7.90108337402346,159.254016113281,53
132,48101.31640625,981,1999,8.18732910156252,165.751007080078,53
114,51563.38671875,981,2005,7.91699829101565,171.951992797852,53
114,52490.484375,981,2010,7.83941650390627,170.026000976563,53
330,40067.9765625,982,1994,7.90108337402346,159.254016113281,53
338,48101.31640625,982,1999,8.18732910156252,165.751007080078,53
380,51563.38671875,982,2005,7.91699829101565,171.951992797852,53
380,52490.484375,982,2010,7.83941650390627,170.026000976563,53
291,40067.9765625,983,1994,7.90108337402346,159.254016113281,53
321,48101.31640625,983,1999,8.18732910156252,165.751007080078,53
332,51563.38671875,983,2005,7.91699829101565,171.951992797852,53
331,52490.484375,983,2010,7.83941650390627,170.026000976563,53
286,40067.9765625,984,1994,7.90108337402346,159.254016113281,53
283,48101.31640625,984,1999,8.18732910156252,165.751007080078,53
272,51563.38671875,984,2005,7.91699829101565,171.951992797852,53
252,52490.484375,984,2010,7.83941650390627,170.026000976563,53
200,40067.9765625,985,1994,7.90108337402346,159.254016113281,53
177,48101.31640625,985,1999,8.18732910156252,165.751007080078,53
170,51563.38671875,985,2005,7.91699829101565,171.951992797852,53
166,52490.484375,985,2010,7.83941650390627,170.026000976563,53
419,40067.9765625,986,1994,7.90108337402346,159.254016113281,53
388,48101.31640625,986,1999,8.18732910156252,165.751007080078,53
373,54147.296875,986,2008,7.77391662597659,170.649005126953,53
392,37954.6640625,987,1991,7.41424865722659,158.570010375977,53
384,40326.46484375,987,1995,8.23358154296877,160.637017822266,53
376,48625.73046875,987,2001,8.00691223144534,166.617010498047,53
386,54375.73828125,987,2007,7.95258483886721,171.907000732422,53
311,39166.7109375,988,1993,7.65483398437502,159.224020385742,53
318,45611.390625,988,1998,8.22624511718752,164.209008789063,53
339,54147.296875,988,2008,7.77391662597659,170.649005126953,53
589,39166.7109375,989,1993,7.65483398437502,159.224020385742,53
